,ID,Date,Type,Assets,Short-term liabilities,Long-term liabilities,Liabilities,Equity,Name,DP,Month
849,20,2021-12-31,A,659933225.6,312000766.1,4481820.18,316482586.3,343450639.3,深华发A,314241676.2,12
850,21,2005-01-01,A,4007567776.0,1344257381.0,570000.0,1344827381.0,2662740394.0,深科技A,1344542381.0,01
851,21,2005-03-31,A,4083161470.0,1349672446.0,570000.0,1350242446.0,2732919025.0,深科技A,1349957446.0,03
852,21,2005-06-30,A,4260426821.0,1556530856.0,570000.0,1557100856.0,2703325966.0,深科技A,1556815856.0,06
853,21,2005-09-30,A,4247699972.0,1465701358.0,570000.0,1466271358.0,2781428613.0,深科技A,1465986358.0,09
854,21,2005-12-31,A,4272122655.0,1401090776.0,3579100.0,1404669876.0,2867452779.0,深科技A,1402880326.0,12
855,21,2006-01-01,A,4272122655.0,1401090776.0,3579100.0,1404669876.0,2867452779.0,长城开发,1402880326.0,01
856,21,2006-03-31,A,4174544446.0,1219052055.0,3579100.0,1222631155.0,2951913291.0,深科技A,1220841605.0,03
857,21,2006-06-30,A,4164963082.0,1234168348.0,3579100.0,1237747448.0,2927215633.0,G 深科技,1235957898.0,06
858,21,2006-09-30,A,4057160510.0,1041291051.0,3579100.0,1044870151.0,3012290359.0,G 深科技,1043080601.0,09
859,21,2006-12-31,A,3979733658.0,872498203.1,4650000.0,877148203.1,3102585454.0,长城开发,874823203.1,12
860,21,2007-01-01,A,4368471386.0,872498203.1,55332125.48,927830328.6,3440641058.0,长城开发,900164265.8,01
861,21,2007-03-31,A,4458124975.0,845133237.4,30527800.64,875661038.0,3582463937.0,长城开发,860397137.7,03
862,21,2007-06-30,A,4317401773.0,971355415.2,32229467.36,1003584883.0,3313816890.0,长城开发,987470148.9,06
863,21,2007-09-30,A,4727378113.0,1251543886.0,39052441.96,1290596328.0,3436781785.0,长城开发,1271070107.0,09
864,21,2007-12-31,A,5144159180.0,1611167993.0,46010734.35,1657178728.0,3486980453.0,长城开发,1634173361.0,12
865,21,2008-01-01,A,5144159180.0,1611167993.0,46010734.35,1657178728.0,3486980453.0,长城开发,1634173361.0,01
866,21,2008-03-31,A,5132625607.0,1526285532.0,47033617.92,1573319150.0,3559306458.0,长城开发,1549802341.0,03
867,21,2008-06-30,A,4478894102.0,1153281816.0,51552453.15,1204834269.0,3274059833.0,长城开发,1179058043.0,06
868,21,2008-09-30,A,4918751569.0,1515315258.0,52402308.04,1567717566.0,3351034003.0,长城开发,1541516412.0,09
869,21,2008-12-31,A,4331727624.0,803322833.9,63890210.56,867213044.5,3464514579.0,长城开发,835267939.2,12
870,21,2009-01-01,A,4926609269.0,1084249134.0,19603089.49,1103852224.0,3822757045.0,长城开发,1094050679.0,01
871,21,2009-03-31,A,4306485220.0,738106148.2,63721228.5,801827376.7,3504657843.0,长城开发,769966762.5,03
872,21,2009-06-30,A,5057448651.0,1251328906.0,18882741.54,1270211648.0,3787237003.0,长城开发,1260770277.0,06
873,21,2009-09-30,A,5165180522.0,1291785684.0,18716768.46,1310502452.0,3854678070.0,长城开发,1301144068.0,09
874,21,2009-12-31,A,5428294599.0,1456443705.0,19046993.96,1475490699.0,3952803900.0,长城开发,1465967202.0,12
875,21,2010-01-01,A,5428294599.0,1456443705.0,19046993.96,1475490699.0,3952803900.0,长城开发,1465967202.0,01
876,21,2010-03-31,A,5820966731.0,1771027217.0,19046993.96,1790074211.0,4030892520.0,长城开发,1780550714.0,03
877,21,2010-06-30,A,5926309553.0,1819544492.0,19047770.09,1838592262.0,4087717292.0,长城开发,1829068377.0,06
878,21,2010-09-30,A,6328906503.0,2142134231.0,19025254.12,2161159485.0,4167747018.0,长城开发,2151646858.0,09
879,21,2010-12-31,A,6666538140.0,2135626149.0,52576556.8,2188202706.0,4478335434.0,长城开发,2161914428.0,12
880,21,2011-01-01,A,6666538140.0,2135626149.0,52576556.8,2188202706.0,4478335434.0,长城开发,2161914428.0,01
881,21,2011-03-31,A,7049160412.0,2517825230.0,48644178.3,2566469408.0,4482691004.0,长城开发,2542147319.0,03
882,21,2011-06-30,A,7596215557.0,3201858342.0,37808692.79,3239667035.0,4356548521.0,长城开发,3220762689.0,06
883,21,2011-09-30,A,9176382417.0,4775253516.0,29046978.66,4804300494.0,4372081923.0,长城开发,4789777005.0,09
884,21,2011-12-31,A,10336754642.0,5974806320.0,41323372.93,6016129693.0,4320624949.0,长城开发,5995468006.0,12
885,21,2012-01-01,A,10336754642.0,5974806320.0,41323372.93,6016129693.0,4320624949.0,长城开发,5995468006.0,01
886,21,2012-03-31,A,10694863234.0,6313247950.0,39559736.46,6352807686.0,4342055548.0,长城开发,6333027818.0,03
887,21,2012-06-30,A,10116715970.0,5890502880.0,36688672.98,5927191553.0,4189524417.0,长城开发,5908847217.0,06
888,21,2012-09-30,A,9627950582.0,5436221320.0,24308672.98,5460529993.0,4167420589.0,长城开发,5448375657.0,09
889,21,2012-12-31,A,10181363679.0,5996620119.0,28510628.96,6025130748.0,4156232930.0,长城开发,6010875434.0,12
890,21,2013-01-01,A,10181363679.0,5996620119.0,28510628.96,6025130748.0,4156232930.0,长城开发,6010875434.0,01
891,21,2013-03-31,A,11027349084.0,6835147400.0,28312320.28,6863459720.0,4163889364.0,长城开发,6849303560.0,03
892,21,2013-06-30,A,11764063549.0,7593492382.0,28302896.0,7621795278.0,4142268271.0,长城开发,7607643830.0,06
893,21,2013-09-30,A,13005892923.0,8064184144.0,705870880.2,8770055025.0,4235837898.0,长城开发,8417119585.0,09
894,21,2013-12-31,A,13726551759.0,8731273297.0,34132816.93,8765406113.0,4961145646.0,长城开发,8748339705.0,12
895,21,2014-01-01,A,13726551759.0,8731273297.0,34132816.93,8765406113.0,4961145646.0,长城开发,8748339705.0,01
896,21,2014-03-31,A,14006674098.0,9119657361.0,28022742.59,9147680104.0,4858993994.0,长城开发,9133668732.0,03
897,21,2014-06-30,A,14459189354.0,9538151602.0,27915250.87,9566066853.0,4893122500.0,长城开发,9552109228.0,06
898,21,2014-09-30,A,14750331042.0,9645513884.0,39479566.13,9684993450.0,5065337592.0,长城开发,9665253667.0,09
899,21,2014-12-31,A,14450420809.0,9361675033.0,29724324.07,9391399357.0,5059021452.0,长城开发,9376537195.0,12
900,21,2015-01-01,A,14450420809.0,9361675033.0,29724324.07,9391399357.0,5059021452.0,深科技,9376537195.0,01
901,21,2015-03-31,A,14161645109.0,8819269841.0,59626907.34,8878896748.0,5282748361.0,深科技,8849083294.0,03
902,21,2015-06-30,A,14318067899.0,9012619418.0,71067502.47,9083686920.0,5234380979.0,深科技,9048153169.0,06
903,21,2015-09-30,A,14851075366.0,9675929201.0,87956777.84,9763885979.0,5087189387.0,深科技,9719907590.0,09
904,21,2015-12-31,A,14337515272.0,8994649810.0,137184669.5,9131834480.0,5205680793.0,深科技,9063242145.0,12
905,21,2016-01-01,A,14337515272.0,8994649810.0,137184669.5,9131834480.0,5205680793.0,深科技,9063242145.0,01
906,21,2016-03-31,A,11865346979.0,6410138811.0,122674110.2,6532812922.0,5332534057.0,深科技,6471475867.0,03
907,21,2016-06-30,A,10472636664.0,5014047081.0,137054869.2,5151101950.0,5321534715.0,深科技,5082574515.0,06
908,21,2016-09-30,A,10344654681.0,4823999860.0,125244313.5,4949244174.0,5395410507.0,深科技,4886622017.0,09
909,21,2016-12-31,A,11717371550.0,6225831380.0,194211748.7,6420043129.0,5297328421.0,深科技,6322937254.0,12
910,21,2017-01-01,A,11717371550.0,6225831380.0,194211748.7,6420043129.0,5297328421.0,深科技,6322937254.0,01
911,21,2017-03-31,A,13473544532.0,7547518379.0,246234448.2,7793752827.0,5679791705.0,深科技,7670635603.0,03
912,21,2017-06-30,A,14697448020.0,8759183117.0,207998624.0,8967181741.0,5730266280.0,深科技,8863182429.0,06
913,21,2017-09-30,A,16790541653.0,10722831823.0,198134313.1,10920966137.0,5869575517.0,深科技,10821898980.0,09
914,21,2017-12-31,A,16599483730.0,10398244229.0,272480007.6,10670724237.0,5928759494.0,深科技,10534484233.0,12
915,21,2018-01-01,A,16599483730.0,10398244229.0,272480007.6,10670724237.0,5928759494.0,深科技,10534484233.0,01
916,21,2018-03-31,A,15311406432.0,9130873465.0,252841056.9,9383714522.0,5927691910.0,深科技,9257293994.0,03
917,21,2018-06-30,A,14882434070.0,8712999550.0,225522567.5,8938522118.0,5943911952.0,深科技,8825760834.0,06
918,21,2018-09-30,A,14198194415.0,7765151795.0,173332563.2,7938484358.0,6259710057.0,深科技,7851818077.0,09
919,21,2018-12-31,A,15996830985.0,9009674143.0,217350852.6,9227024995.0,6769805990.0,深科技,9118349569.0,12
920,21,2019-01-01,A,15996830985.0,9009674143.0,217350852.6,9227024995.0,6769805990.0,深科技,9118349569.0,01
921,21,2019-03-31,A,15647795351.0,8964644879.0,165672382.0,9130317261.0,6517478090.0,深科技,9047481070.0,03
922,21,2019-06-30,A,15094334024.0,8546289958.0,123744540.2,8670034498.0,6424299526.0,深科技,8608162228.0,06
923,21,2019-09-30,A,17022948394.0,10220005415.0,182344034.2,10402349449.0,6620598945.0,深科技,10311177432.0,09
924,21,2019-12-31,A,18453360449.0,11137979509.0,213271262.1,11351250771.0,7102109678.0,深科技,11244615140.0,12
925,21,2020-01-01,A,18453360449.0,11137979509.0,213271262.1,11351250771.0,7102109678.0,深科技,11244615140.0,01
926,21,2020-03-31,A,18766024249.0,11380888999.0,223907710.2,11604796709.0,7161227539.0,深科技,11492842854.0,03
927,21,2020-06-30,A,20646648369.0,13209011809.0,201491912.4,13410503721.0,7236144648.0,深科技,13309757765.0,06
928,21,2020-09-30,A,22001131782.0,12934365292.0,1593363835.0,14527729127.0,7473402654.0,深科技,13731047210.0,09
929,21,2020-12-31,A,21634626827.0,11398858360.0,2225793038.0,13624651397.0,8009975430.0,深科技,12511754878.0,12
930,21,2021-01-01,A,21634626827.0,11398858360.0,2225793038.0,13624651397.0,8009975430.0,深科技,12511754878.0,01
931,21,2021-03-31,A,21097024183.0,10368095486.0,2500355804.0,12868451291.0,8228572892.0,深科技,11618273388.0,03
932,21,2021-06-30,A,24019479646.0,10986724496.0,2537891409.0,13524615905.0,10494863741.0,深科技,12255670201.0,06
933,21,2021-09-30,A,24030662707.0,10425486548.0,2499792272.0,12925278820.0,11105383887.0,深科技,11675382684.0,09
934,21,2021-12-31,A,27048915811.0,14455904112.0,1119073717.0,15574977829.0,11473937982.0,深科技,15015440970.0,12
935,23,2005-01-01,A,737710148.1,479700351.8,6486041.28,486186393.0,251523755.1,深天地A,482943372.4,01
936,23,2005-03-31,A,732772101.1,477796254.6,5381292.2,483177546.8,249594554.2,深天地A,480486900.7,03
937,23,2005-06-30,A,745699701.5,487316899.8,4259780.09,491576679.9,254123021.6,深天地A,489446789.8,06
938,23,2005-09-30,A,784283465.7,528441871.1,7177538.01,535619409.1,248664056.6,深天地A,532030640.1,09
939,23,2005-12-31,A,935612778.4,690422995.3,5471406.55,695894401.8,239718376.6,深天地A,693158698.5,12
940,23,2006-01-01,A,935612778.4,690422995.3,5471406.55,695894401.8,239718376.6,深天地A,693158698.5,01
941,23,2006-03-31,A,973734323.5,738126035.7,4318918.77,742444954.4,231289369.1,G 深天地,740285495.1,03
942,23,2006-06-30,A,993462525.1,757718640.5,2372648.15,760091288.7,233371236.5,G 深天地,758904964.6,06
943,23,2006-09-30,A,944296274.5,692373634.5,5244117.55,697617752.0,246678522.5,G 深天地,694995693.2,09
944,23,2006-12-31,A,884427126.8,605296753.4,10068705.79,615365459.2,269061667.5,深天地A,610331106.3,12
945,23,2007-01-01,A,921397030.3,612805565.7,10068705.79,622874271.5,298522758.9,深天地A,617839918.6,01
946,23,2007-03-31,A,831221314.3,504143851.9,8295455.23,512439307.1,318782007.2,深天地A,508291579.5,03
947,23,2007-06-30,A,937121806.1,615967050.1,9147847.88,625114898.0,312006908.1,深天地A,620540974.1,06
948,23,2007-09-30,A,907944223.7,597535933.2,7591956.64,605127889.9,302816333.9,深天地A,601331911.5,09
949,23,2007-12-31,A,799195021.7,495014956.9,6019503.41,501034460.3,298160561.4,深天地A,498024708.6,12
950,23,2008-01-01,A,799195021.7,495014956.9,6019503.41,501034460.3,298160561.4,深天地A,498024708.6,01
951,23,2008-03-31,A,784515114.0,488511847.6,4428802.1,492940649.7,291574464.3,深天地A,490726248.7,03
952,23,2008-06-30,A,878329079.2,455325357.8,137816513.1,593141870.9,285187208.3,深天地A,524233614.4,06
953,23,2008-09-30,A,927840200.7,480141476.9,161332117.9,641473594.8,286366605.9,深天地A,560807535.9,09
954,23,2008-12-31,A,974456851.0,509709816.6,162774878.2,672484694.8,301972156.2,深天地A,591097255.7,12
955,23,2009-01-01,A,974456851.0,509709816.6,162774878.2,672484694.8,301972156.2,深天地A,591097255.7,01
956,23,2009-03-31,A,947776975.3,490594865.7,162036965.5,652631831.2,295145144.0,深天地A,571613348.5,03
957,23,2009-06-30,A,1034381987.0,748062027.4,1537820.88,749599848.2,284782138.9,深天地A,748830937.8,06
958,23,2009-09-30,A,1204321218.0,907499263.3,1126223.24,908625486.5,295695732.0,深天地A,908062374.9,09
959,23,2009-12-31,A,1075220290.0,759154196.3,2134578.62,761288774.9,313931514.9,深天地A,760221485.6,12
960,23,2010-01-01,A,1071859934.0,759154196.3,2134578.62,761288774.9,310571159.4,深天地A,760221485.6,01
961,23,2010-03-31,A,1044455070.0,740056061.7,1826607.94,741882669.7,302572400.3,深天地A,740969365.7,03
962,23,2010-06-30,A,983944878.3,647744307.4,31508675.63,679252983.0,304691895.2,深天地A,663498645.2,06
963,23,2010-09-30,A,970805577.5,623936246.7,29188237.16,653124483.9,317681093.6,深天地A,638530365.3,09
964,23,2010-12-31,A,938521333.6,593568789.2,27558785.15,621127574.3,317393759.2,深天地A,607348181.8,12
965,23,2011-01-01,A,938521333.6,593568789.2,27558785.15,621127574.3,317393759.2,深天地A,607348181.8,01
966,23,2011-03-31,A,925437384.4,558242048.4,28912410.37,587154458.8,338282925.6,深天地A,572698253.6,03
967,23,2011-06-30,A,1005637286.0,582742786.1,86030107.22,668772893.3,336864392.7,深天地A,625757839.7,06
968,23,2011-09-30,A,1013111737.0,593202523.1,83748793.27,676951316.3,336160420.7,深天地A,635076919.7,09
969,23,2011-12-31,A,1093571443.0,665915078.4,82417400.38,748332478.8,345238963.9,深天地A,707123778.6,12
970,23,2012-01-01,A,1093571443.0,665915078.4,82417400.38,748332478.8,345238963.9,深天地A,707123778.6,01
971,23,2012-03-31,A,1041950389.0,622446936.8,83686486.46,706133423.2,335816965.5,深天地A,664290180.0,03
972,23,2012-06-30,A,1080190377.0,694039091.1,55467501.27,749506592.4,330683784.5,深天地A,721772841.8,06
973,23,2012-09-30,A,1152866758.0,737521263.2,56826202.77,794347465.9,358519292.1,深天地A,765934364.6,09
974,23,2012-12-31,A,1219044948.0,755316617.3,56340954.62,811657572.0,407387375.8,深天地A,783487094.7,12
975,23,2013-01-01,A,1219044948.0,755316617.3,56340954.62,811657572.0,407387375.8,深天地A,783487094.7,01
976,23,2013-03-31,A,1123066320.0,720003443.1,7831894.09,727835337.2,395230982.7,深天地A,723919390.1,03
977,23,2013-06-30,A,1160577232.0,743347589.1,8222908.04,751570497.2,409006734.6,深天地A,747459043.2,06
978,23,2013-09-30,A,1194436729.0,776500713.0,6671608.47,783172321.5,411264407.4,深天地A,779836517.2,09
979,23,2013-12-31,A,1344913500.0,925044400.9,4821880.27,929866281.2,415047218.6,深天地A,927455341.1,12
980,23,2014-01-01,A,1344913500.0,925044400.9,4821880.27,929866281.2,415047218.6,深天地A,927455341.1,01
981,23,2014-03-31,A,1322678268.0,905122599.3,8196745.92,913319345.2,409358923.2,深天地A,909220972.2,03
982,23,2014-06-30,A,1328219798.0,912805934.5,6592820.25,919398754.8,408821043.6,深天地A,916102344.7,06
983,23,2014-09-30,A,1352553164.0,923257565.3,5236112.06,928493677.4,424059486.2,深天地A,925875621.4,09
984,23,2014-12-31,A,1474001953.0,1033231521.0,16207093.98,1049438615.0,424563337.7,深天地A,1041335068.0,12
985,23,2015-01-01,A,1474001953.0,1033231521.0,16207093.98,1049438615.0,424563337.7,深天地A,1041335068.0,01
986,23,2015-03-31,A,1403703304.0,968195736.3,14101833.87,982297570.2,421405733.8,深天地A,975246653.2,03
987,23,2015-06-30,A,1459989244.0,1017974346.0,11996827.47,1029971174.0,430018069.7,深天地A,1023972760.0,06
988,23,2015-09-30,A,1530040200.0,1063319125.0,19332410.48,1082651535.0,447388665.2,深天地A,1072985330.0,09
989,23,2015-12-31,A,1565865590.0,1112233919.0,7080137.58,1119314056.0,446551533.7,深天地A,1115773988.0,12
990,23,2016-01-01,A,1565865590.0,1112233919.0,7080137.58,1119314056.0,446551533.7,深天地A,1115773988.0,01
991,23,2016-03-31,A,1482498860.0,1028035274.0,7801891.96,1035837166.0,446661694.4,深天地A,1031936220.0,03
992,23,2016-06-30,A,1500671651.0,1024291551.0,26947286.7,1051238838.0,449432813.1,深天地A,1037765195.0,06
993,23,2016-09-30,A,1506206489.0,996584244.8,56442242.84,1053026488.0,453180001.0,深天地A,1024805366.0,09
994,23,2016-12-31,A,1513965159.0,990451737.2,67909203.76,1058360941.0,455604217.6,深天地A,1024406339.0,12
995,23,2017-01-01,A,1513965159.0,990451737.2,67909203.76,1058360941.0,455604217.6,深天地A,1024406339.0,01
996,23,2017-03-31,A,1517530646.0,985062837.4,67812493.24,1052875331.0,464655315.3,深天地A,1018969084.0,03
997,23,2017-06-30,A,1715007186.0,1180145134.0,67694291.48,1247839425.0,467167761.1,深天地A,1213992280.0,06
998,23,2017-09-30,A,1857305229.0,1346342483.0,27063063.28,1373405546.0,483899682.6,深天地A,1359874015.0,09
999,23,2017-12-31,A,1951619399.0,1468600596.0,4220114.8,1472820711.0,478798688.3,深天地A,1470710654.0,12
1000,23,2018-01-01,A,1951619399.0,1468600596.0,4220114.8,1472820711.0,478798688.3,深天地A,1470710654.0,01
1001,23,2018-03-31,A,1841840898.0,1368016538.0,4187877.96,1372204416.0,469636482.4,深天地A,1370110477.0,03
1002,23,2018-06-30,A,1965822393.0,1493414919.0,4177132.35,1497592052.0,468230340.8,深天地A,1495503486.0,06
1003,23,2018-09-30,A,2126283054.0,1642200657.0,4155641.12,1646356298.0,479926756.1,深天地A,1644278478.0,09
1004,23,2018-12-31,A,2320492791.0,1812811349.0,721361.77,1813532711.0,506960080.4,深天地A,1813172030.0,12
1005,23,2019-01-01,A,2320492791.0,1812811349.0,721361.77,1813532711.0,506960080.4,深天地A,1813172030.0,01
1006,23,2019-03-31,A,2245323459.0,1710438914.0,4687498.65,1715126412.0,530197046.5,深天地A,1712782663.0,03
1007,23,2019-06-30,A,2322069138.0,1770901876.0,4718034.15,1775619910.0,546449228.5,深天地A,1773260893.0,06
1008,23,2019-09-30,A,2365596467.0,1771001511.0,4654411.15,1775655922.0,589940544.6,深天地A,1773328717.0,09
1009,23,2019-12-31,A,2519404048.0,1918584160.0,15919212.59,1934503372.0,584900676.2,深天地A,1926543766.0,12
1010,23,2020-01-01,A,2519404048.0,1918584160.0,15919212.59,1934503372.0,584900676.2,深天地A,1926543766.0,01
1011,23,2020-03-31,A,2362945922.0,1778151570.0,12935680.05,1791087250.0,571858672.2,深天地A,1784619410.0,03
1012,23,2020-06-30,A,2476850898.0,1887212603.0,15877931.51,1903090534.0,573760364.3,深天地A,1895151568.0,06
1013,23,2020-09-30,A,2381795451.0,1775618689.0,15857290.97,1791475980.0,590319471.5,深天地A,1783547334.0,09
1014,23,2020-12-31,A,2328082279.0,1709474341.0,12579175.17,1722053516.0,606028762.2,深天地A,1715763929.0,12
1015,23,2021-01-01,A,2328082279.0,1709474341.0,12579175.17,1722053516.0,606028762.2,深天地A,1715763929.0,01
1016,23,2021-03-31,A,2180877812.0,1532212760.0,15200772.65,1547413532.0,633464279.2,深天地A,1539813146.0,03
1017,23,2021-06-30,A,2147593832.0,1497339757.0,30258970.29,1527598728.0,619995104.5,深天地A,1512469242.0,06
1018,23,2021-09-30,A,2076148141.0,1443394027.0,27010787.45,1470404814.0,605743326.2,深天地A,1456899421.0,09
1019,23,2021-12-31,A,2164806273.0,1543046931.0,62660142.59,1605707074.0,559099199.2,深天地A,1574377002.0,12
1020,25,2005-01-01,A,1063458823.0,760073438.2,37333735.31,797407173.5,266051649.2,ST 特力A,778740305.8,01
1021,25,2005-03-31,A,1049100766.0,745891426.1,36633735.31,782525161.5,266575604.4,ST 特力A,764208293.8,03
1022,25,2005-06-30,A,1068873569.0,763511788.1,35295885.9,798807674.0,270065894.6,ST 特力A,781159731.0,06
1023,25,2005-09-30,A,821533688.0,509813361.4,34768225.9,544581587.3,276952100.7,ST 特力A,527197474.3,09
1024,25,2005-12-31,A,859358659.1,547646555.5,34494787.11,582141342.6,277217316.5,ST 特力A,564893949.1,12
1025,25,2006-01-01,A,859358659.1,547646555.5,34494787.11,582141342.6,277217316.5,特力A,564893949.1,01
1026,25,2006-03-31,A,896116512.6,583708281.4,34494787.11,618203068.5,277913444.1,G 特力A,600955674.9,03
1027,25,2006-06-30,A,877685457.6,588140702.8,8915109.09,597055811.9,280629645.7,G 特力A,592598257.4,06
1028,25,2006-09-30,A,865123293.0,573904759.6,8545217.54,582449977.1,282673315.9,G 特力A,578177368.4,09
1029,25,2006-12-31,A,830866309.8,547064757.9,94587086.04,641651844.0,189214465.9,特力A,594358300.9,12
1030,25,2007-01-01,A,844119585.9,545945896.4,96640836.4,642586732.8,201532853.1,特力A,594266314.6,01
1031,25,2007-03-31,A,833433513.7,543652382.6,99587086.04,643239468.7,190194045.0,特力A,593445925.7,03
1032,25,2007-06-30,A,857969975.8,555639158.4,98987086.04,654626244.4,203343731.4,特力A,605132701.4,06
1033,25,2007-09-30,A,818864186.8,513914731.6,98537086.04,612451817.6,206412369.1,特力A,563183274.6,09
1034,25,2007-12-31,A,835575307.2,515027800.6,115431672.5,630459473.0,205115834.2,特力A,572743636.8,12
1035,25,2008-01-01,A,837091842.9,515027800.6,115431672.5,630459473.0,206632369.8,特力A,572743636.8,01
1036,25,2008-03-31,A,853981402.8,531866414.4,115431672.5,647298086.9,206683315.9,特力A,589582250.6,03
1037,25,2008-06-30,A,831345594.0,508964434.2,113631672.5,622596106.7,208749487.3,特力A,565780270.5,06
1038,25,2008-09-30,A,651603978.9,359730098.1,111831672.5,471561770.6,180042208.3,特力A,415645934.4,09
1039,25,2008-12-31,A,614544088.8,318595524.1,108961738.8,427557262.9,186986825.9,特力A,373076393.5,12
1040,25,2009-01-01,A,614544088.8,318595524.1,108961738.8,427557262.9,186986825.9,特力A,373076393.5,01
1041,25,2009-03-31,A,610272189.1,323568731.7,107161738.8,430730470.4,179541718.7,特力A,377149601.0,03
1042,25,2009-06-30,A,608590371.3,303555556.5,114072303.8,417627860.2,190962511.1,特力A,360591708.3,06
1043,25,2009-09-30,A,604153725.1,214567812.3,199972303.8,414540116.0,189613609.1,特力A,314553964.1,09
1044,25,2009-12-31,A,611487117.7,226802904.0,189604828.8,416407732.8,195079384.8,特力A,321605318.4,12
1045,25,2010-01-01,A,611487117.7,226802904.0,189604828.8,416407732.8,195079384.8,特力A,321605318.4,01
1046,25,2010-03-31,A,602816995.2,214982348.3,193564828.8,408547177.1,194269818.2,特力A,311764762.7,03
1047,25,2010-06-30,A,594284235.9,207030030.6,190924828.8,397954859.4,196329376.5,特力A,302492445.0,06
1048,25,2010-09-30,A,593457486.1,208453239.7,188884828.8,397338068.5,196119417.5,特力A,302895654.1,09
1049,25,2010-12-31,A,599555953.3,213564204.0,186193915.6,399758119.6,199797833.7,特力A,306661161.8,12
1050,25,2011-01-01,A,599555953.3,213564204.0,186193915.6,399758119.6,199797833.7,特力A,306661161.8,01
1051,25,2011-03-31,A,592709964.5,208349339.8,184033915.6,392383255.4,200326709.0,特力A,300366297.6,03
1052,25,2011-06-30,A,583375952.8,209108753.7,174073915.6,383182669.3,200193283.5,特力A,296145711.5,06
1053,25,2011-09-30,A,578619923.2,209435378.7,171913915.6,381349294.3,197270628.9,特力A,295392336.5,09
1054,25,2011-12-31,A,570693268.2,271550267.3,97761348.79,369311616.1,201381652.0,特力A,320430941.7,12
1055,25,2012-01-01,A,570693268.2,271550267.3,97761348.79,369311616.1,201381652.0,特力A,320430941.7,01
1056,25,2012-03-31,A,583848155.1,291933944.4,93081348.79,385015293.2,198832862.0,特力A,338474618.8,03
1057,25,2012-06-30,A,563712143.8,278819636.5,93081348.79,371900985.3,191811158.6,特力A,325360310.9,06
1058,25,2012-09-30,A,630359346.8,265906117.6,172081348.8,437987466.4,192371880.4,特力A,351946792.0,09
1059,25,2012-12-31,A,644911292.0,286522644.6,157327131.2,443849775.8,201061516.2,特力A,365186210.2,12
1060,25,2013-01-01,A,644911292.0,286522644.6,157327131.2,443849775.8,201061516.2,特力A,365186210.2,01
1061,25,2013-03-31,A,630434380.3,270934061.0,154327131.2,425261192.2,205173188.1,特力A,348097626.6,03
1062,25,2013-06-30,A,685465860.2,330658947.9,151327131.2,481986079.1,203479781.1,特力A,406322513.5,06
1063,25,2013-09-30,A,686793762.1,319161186.7,148327131.2,467488317.8,219305444.3,特力A,393324752.2,09
1064,25,2013-12-31,A,700998151.9,321892113.3,175390782.8,497282896.1,203715255.8,特力A,409587504.7,12
1065,25,2014-01-01,A,702180174.0,321892113.3,185687983.2,507580096.4,194600077.6,特力A,414736104.9,01
1066,25,2014-03-31,A,735383295.7,356196354.3,172390782.8,528587137.1,206796158.5,特力A,442391745.7,03
1067,25,2014-06-30,A,741757937.2,362819845.5,170634287.2,533454132.8,208303804.4,特力A,448136989.1,06
1068,25,2014-09-30,A,800215734.7,306222920.1,296913939.4,603136859.4,197078875.3,特力A,454679889.8,09
1069,25,2014-12-31,A,806324777.8,368492121.7,235502296.0,603994417.7,202330360.1,特力A,486243269.7,12
1070,25,2015-01-01,A,806324777.8,368492121.7,235502296.0,603994417.7,202330360.1,特力A,486243269.7,01
1071,25,2015-03-31,A,1423276241.0,339552342.7,247442964.6,586995307.3,836280933.2,特力A,463273825.0,03
1072,25,2015-06-30,A,1143974813.0,264121894.3,36693842.06,300815736.4,843159076.6,特力A,282468815.4,06
1073,25,2015-09-30,A,1130845062.0,249817812.0,26848753.44,276666565.4,854178496.4,特力A,263242188.7,09
1074,25,2015-12-31,A,1168667927.0,262359303.0,27720220.83,290079523.9,878588403.6,特力A,276219413.4,12
1075,25,2016-01-01,A,1168667927.0,262359303.0,27720220.83,290079523.9,878588403.6,特力A,276219413.4,01
1076,25,2016-03-31,A,1146134011.0,233702365.2,27658877.32,261361242.5,884772768.2,特力A,247531803.9,03
1077,25,2016-06-30,A,1167329465.0,242606164.6,28165407.42,270771572.0,896557892.8,特力A,256688868.3,06
1078,25,2016-09-30,A,1166781972.0,243692049.3,18051444.6,261743493.9,905038477.9,特力A,252717771.6,09
1079,25,2016-12-31,A,1189001075.0,248879711.0,31585027.8,280464738.8,908536336.2,特力A,264672224.9,12
1080,25,2017-01-01,A,1189001075.0,248879711.0,31585027.8,280464738.8,908536336.2,特力A,264672224.9,01
1081,25,2017-03-31,A,1178813571.0,235121490.2,31523684.29,266645174.5,912168396.3,特力A,250883332.4,03
1082,25,2017-06-30,A,1217998856.0,230822593.1,46532870.59,277355463.7,940643392.0,特力A,254089028.4,06
1083,25,2017-09-30,A,1346720216.0,336754603.3,46471527.08,383226130.4,963494085.6,特力A,359990366.9,09
1084,25,2017-12-31,A,1403314594.0,348250860.2,57040160.36,405291020.5,998023573.9,特力A,376770940.4,12
1085,25,2018-01-01,A,1403314594.0,348250860.2,57040160.36,405291020.5,998023573.9,特力A,376770940.4,01
1086,25,2018-03-31,A,1407251616.0,340570073.3,53375047.91,393945121.2,1013306495.0,特力A,367257597.3,03
